t plant id layer m.vol n.vol expr m.x m.y m.z n.x n.y n.z d2t circ age
0 13 200 L2 168.86059354 NA NA 88.0080782598 86.4067886402 3.22229229697 NA NA NA NA 5 0
0 13 201 L1 91.310947776 NA NA 90.6669445697 91.6089162839 1.62269349587 NA NA NA NA 6 0
0 13 202 L1 100.967755215 NA NA 68.7805467047 100.989299447 2.01920311428 NA NA NA NA 6 0
0 13 203 L1 134.028615616 NA NA 20.9558960954 23.8389156298 2.01595469956 NA NA NA NA 9 0
0 13 204 L1 209.244884328 NA NA 81.4229508528 25.7698640709 2.18544680944 NA NA NA NA 7 0
0 13 205 L2 117.385733509 NA NA 81.5327123165 31.3847732739 2.2939481294 NA NA NA NA 6 0
0 13 206 L1 153.848264071 NA NA 91.4501758017 33.5317822101 3.56242090438 NA NA NA NA 7 0
0 13 207 L3+ 197.535829602 NA NA 65.0746802348 42.4765457642 3.04522038776 NA NA NA NA 5 0
0 13 208 L3+ 143.249671919 NA NA 46.7901954582 41.5275296379 3.01042739051 NA NA NA NA 5 0
0 13 209 L2 111.004087837 NA NA 28.8346628561 47.1533615962 2.36890835801 NA NA NA NA 6 0
0 13 210 L1 88.5980455406 NA NA 104.122734722 51.1587338926 1.81318315225 NA NA NA NA 8 0
0 13 211 L3+ 148.689532878 NA NA 87.0040977694 62.5232960229 3.27261320176 NA NA NA NA 5 0
0 13 212 L1 90.8049141984 NA NA 104.222102118 65.9783611711 1.69790628116 NA NA NA NA 7 0
0 13 213 L2 148.127273347 NA NA 27.6518165724 72.5808569344 2.79464972788 NA NA NA NA 7 0
0 13 214 L3+ 227.082567937 NA NA 41.1472870229 72.3659548375 3.3654375777 NA NA NA NA 5 0
0 13 215 L1 115.150751875 NA NA 101.541916479 76.4469544592 1.95118704758 NA NA NA NA 7 0
0 13 216 L2 126.128869211 NA NA 29.3279093152 83.3287666221 2.42752950209 NA NA NA NA 7 0
0 13 217 L3+ 148.000764953 NA NA 45.2247425705 87.6287689486 2.96405819529 NA NA NA NA 5 0
0 13 218 L1 159.569254796 NA NA 29.6237763777 89.6556714328 2.14559203917 NA NA NA NA 8 0
0 13 219 L2 170.758219455 NA NA 75.7144542447 93.2901198164 2.63396298136 NA NA NA NA 5 0
0 13 220 L1 83.4533708353 NA NA 35.8171352114 94.4210232769 1.67605748622 NA NA NA NA 7 0
0 13 221 L1 163.982992111 NA NA 29.9529841385 17.5194386066 2.3814129169 NA NA NA NA 9 0
0 13 222 L2 107.588361188 NA NA 51.8580831291 23.9374571048 2.42582070008 NA NA NA NA 7 0
0 13 223 L1 222.457983298 NA NA 16.7305049381 32.5718635037 2.54313207925 NA NA NA NA 9 0
0 13 224 L2 150.727723676 NA NA 94.5225645458 48.0728738977 2.62154690456 NA NA NA NA 7 0
0 13 225 L3+ 212.730893418 NA NA 38.703585673 51.9940800661 4.14392133351 NA NA NA NA 4 0
0 13 226 L3+ 208.795076703 NA NA 46.7907247566 76.8917985674 3.37214930915 NA NA NA NA 5 0
0 13 227 L2 133.902107222 NA NA 47.532009494 93.8591776186 2.50503429409 NA NA NA NA 6 0
0 13 228 L2 175.298465165 NA NA 41.1355991456 25.0312654041 3.04439180254 NA NA NA NA 8 0
0 13 229 L2 122.094657079 NA NA 57.3197093985 25.5314665283 3.23695988046 NA NA NA NA 7 0
0 13 230 L2 112.733035893 NA NA 71.3211059782 26.8436322431 3.14411945654 NA NA NA NA 6 0
0 13 231 L2 84.3951555491 NA NA 96.7164202448 53.0544087034 2.8281240002 NA NA NA NA 7 0
0 13 232 L2 75.1319297818 NA NA 95.1146475005 77.483511305 2.28885964495 NA NA NA NA 6 0
0 13 233 L1 159.597367772 NA NA 60.2337957094 18.5600325722 2.087857735 NA NA NA NA 8 0
0 13 234 L2 68.2864199963 NA NA 39.0502903448 22.2792132966 2.34434590196 NA NA NA NA 8 0
0 13 235 L3+ 168.031260732 NA NA 72.8663121395 41.0802017534 3.26137985945 NA NA NA NA 5 0
0 13 236 L3+ 93.2366866684 NA NA 80.7476178984 42.0488742191 3.02451674743 NA NA NA NA 5 0
0 13 237 L1 84.0015738777 NA NA 18.888606665 48.1041146176 2.27225600456 NA NA NA NA 8 0
0 13 238 L3+ 113.042278635 NA NA 38.2443953587 56.3264786104 3.42332462669 NA NA NA NA 4 0
0 13 239 L2 197.662337997 NA NA 96.7261616836 60.5262855149 3.12316641315 NA NA NA NA 7 0
0 13 240 L3+ 324.297240785 NA NA 63.8270236945 62.2536927643 4.34704675267 NA NA NA NA 4 0
0 13 241 L2 105.0581933 NA NA 92.1779733235 74.9129014604 2.65729481789 NA NA NA NA 6 0
0 13 242 L2 205.33718059 NA NA 91.0608024983 81.798373789 3.44251170063 NA NA NA NA 5 0
0 13 243 L2 193.895199141 NA NA 30.0208377048 31.2969430499 2.86570596075 NA NA NA NA 7 0
0 13 244 L2 135.631055279 NA NA 89.6450896108 38.4723003088 3.2803590587 NA NA NA NA 6 0
0 13 245 L1 118.130727388 NA NA 101.827678834 45.4642376083 2.11646144648 NA NA NA NA 8 0
0 13 246 L1 86.6020242069 NA NA 104.51426028 55.5093952491 1.9938554011 NA NA NA NA 8 0
0 13 247 L2 147.53690084 NA NA 26.4974786847 60.8609087371 3.15188496165 NA NA NA NA 6 0
0 13 248 L3+ 266.047153411 NA NA 78.5458273839 62.3938242186 4.28173683864 NA NA NA NA 4 0
0 13 249 L1 126.606789812 NA NA 21.8409591262 66.4828005546 2.53831660958 NA NA NA NA 7 0
0 13 250 L1 152.569123639 NA NA 102.284411339 70.1826904256 2.69334779683 NA NA NA NA 7 0
0 13 251 L3+ 197.54988609 NA NA 54.6494059912 72.4206415462 4.78578723927 NA NA NA NA 4 0
0 13 252 L3+ 167.033250065 NA NA 68.6462191202 81.9696237339 3.48297818355 NA NA NA NA 4 0
