t plant id layer m.vol n.vol expr m.x m.y m.z n.x n.y n.z d2t circ age
0 4 52 L3+ 44.8717095952 NA NA 41.5201927011 39.3159354958 1.05755456426 NA NA NA NA 4 0
0 4 53 L3+ 57.5310466597 NA NA 49.0839581667 39.2528000741 0.946411814096 NA NA NA NA 3 0
0 4 54 L3+ 149.229769397 NA NA 85.5198734861 40.7953694633 2.34441129458 NA NA NA NA 3 0
0 4 55 L1 61.6547317035 NA NA 98.4313479386 40.4116372464 1.31195390515 NA NA NA NA 6 0
0 4 56 L3+ 255.229782817 NA NA 64.0635643029 40.5678797225 3.89767367948 NA NA NA NA 2 0
0 4 57 L2 256.38291055 NA NA 30.5565529118 40.8467842369 3.25930833406 NA NA NA NA 6 0
0 4 58 L3+ 94.6818140452 NA NA 34.8178929322 41.6770864191 1.3338099465 NA NA NA NA 5 0
0 4 59 L3+ 115.713861168 NA NA 75.4908978157 42.8296758698 1.76085589931 NA NA NA NA 2 0
0 4 60 L2 45.2351955109 NA NA 94.0718265364 42.7691860973 1.10101646714 NA NA NA NA 5 0
0 4 61 L2 38.429235089 NA NA 26.023236241 43.6914428653 0.874853420659 NA NA NA NA 7 0
0 4 62 L3+ 78.2246758613 NA NA 53.0684067385 44.1864496026 1.20327764004 NA NA NA NA 2 0
0 4 63 L3+ 17.1465080241 NA NA 42.2319685928 43.8721402741 0.750499604735 NA NA NA NA 4 0
0 4 64 L1 24.7797122541 NA NA 21.445724302 43.914145301 0.924893198738 NA NA NA NA 7 0
0 4 65 L3+ 461.163355066 NA NA 57.4030350436 44.710955487 6.28023898333 NA NA NA NA 2 0
0 4 66 L3+ 64.8885029537 NA NA 86.1063931167 45.0663189492 1.4768934545 NA NA NA NA 3 0
0 4 67 L2 40.4973446095 NA NA 94.0800723058 47.6446728273 1.29786459417 NA NA NA NA 4 0
0 4 68 L1 82.0475449748 NA NA 21.9547518286 47.8368689131 1.69307282981 NA NA NA NA 7 0
0 4 69 L2 NA NA NA 79.9248942303 48.4720456956 7.07413865073 NA NA NA NA 2 0
0 4 70 L3+ 148.766011504 NA NA 44.2546435416 48.3188522976 1.87383838077 NA NA NA NA 3 0
0 4 71 L1 29.8935830683 NA NA 100.216537413 49.4806482013 0.835779175402 NA NA NA NA 5 0
0 4 72 L3+ 86.8229978675 NA NA 84.7641781081 49.7736427746 1.80347360024 NA NA NA NA 3 0
0 4 73 L2 132.233669338 NA NA 90.7536020858 49.6408464953 2.77198419425 NA NA NA NA 3 0
0 4 74 L3+ 409.410481066 NA NA 54.0151438861 50.8050188555 6.18517154436 NA NA NA NA 2 0
0 4 75 L2 65.1391828955 NA NA 26.6605229911 50.445297131 1.2016168341 NA NA NA NA 6 0
0 4 76 L3+ 57.2552987237 NA NA 33.5174070479 52.4796191342 0.964207622552 NA NA NA NA 5 0
0 4 77 L3+ 37.3137093477 NA NA 42.0309017602 52.933263527 1.00367017552 NA NA NA NA 4 0
0 4 78 L2 131.205881576 NA NA 92.6133720725 54.2960310905 1.94260898915 NA NA NA NA 3 0
0 4 79 L2 285.348977833 NA NA 88.7643905458 56.1364708917 3.30085232497 NA NA NA NA 2 0
0 4 80 L2 555.769965128 NA NA 81.8714863271 53.9788434316 6.67442616266 NA NA NA NA 2 0
0 4 81 L3+ 36.5867375163 NA NA 51.0195251901 55.4879878571 0.940225149855 NA NA NA NA 3 0
0 4 82 L2 NA 0.11546936 7.9999576 66.2633181759 55.8528118536 6.34112506812 16.478207 13.779684 2.335175 2.25813526879703 1 0
0 4 83 L2 10.3656155964 NA NA 26.5929188996 55.5095527932 0.412586539311 NA NA NA NA 7 0
0 4 84 L2 290.049226743 NA NA 85.6513504196 61.1869291738 3.20244842237 NA NA NA NA 2 0
0 4 85 L3+ 81.1701651783 NA NA 53.8657554038 57.6959323579 1.84658305627 NA NA NA NA 2 0
0 4 86 L1 38.8929929815 NA NA 99.1092582291 56.725279805 0.999498602826 NA NA NA NA 4 0
0 4 87 L3+ 46.5387312086 NA NA 46.1790958403 56.6822092513 0.889149092202 NA NA NA NA 3 0
0 4 88 L3+ 45.5109434469 NA NA 36.3548946144 58.806575946 0.832392766736 NA NA NA NA 5 0
0 4 89 L3+ 79.1396576491 NA NA 41.7896681256 59.2786409914 1.45061139839 NA NA NA NA 4 0
0 4 90 L2 83.6894985941 NA NA 31.7402491066 59.7299869582 1.66538087627 NA NA NA NA 6 0
0 4 91 L2 991.113286181 NA NA 79.0634167933 61.6717022812 7.62691992729 NA NA NA NA 1 0
0 4 92 L3+ 152.739288583 NA NA 50.2256321155 64.11111097 3.18740601009 NA NA NA NA 3 0
0 4 93 L3+ 371.419935875 NA NA 55.0056435587 63.6952997678 4.88509318715 NA NA NA NA 2 0
0 4 94 L3+ 128.0849163 NA NA 46.421039062 63.4150394628 1.77836858935 NA NA NA NA 3 0
0 4 95 L1 65.9538927066 NA NA 22.9880583704 63.062597004 1.20975733049 NA NA NA NA 8 0
0 4 96 L2 33.5159082283 NA NA 89.5540004338 63.2332694241 1.17144477372 NA NA NA NA 3 0
0 4 97 L1 50.3741343193 NA NA 96.8508447897 62.995433364 1.05708213442 NA NA NA NA 4 0
0 4 98 L2 48.2809568046 NA NA 33.3579288227 64.4689382749 0.782595844744 NA NA NA NA 6 0
0 4 99 L2 242.407503791 NA NA 76.828733751 65.6222226841 5.72433808545 NA NA NA NA 2 0
0 4 100 L2 642.53029301 NA NA 67.9442465031 71.1336365315 5.62345906466 NA NA NA NA 1 0
0 4 101 L2 173.758801709 NA NA 85.1898648121 67.8886005439 2.2846248884 NA NA NA NA 2 0
0 4 102 L2 132.3966113 NA NA 43.4012111119 67.7271355155 2.76737400554 NA NA NA NA 4 0
0 4 103 L2 56.8291428225 NA NA 39.4480066476 68.1836796195 1.26321621839 NA NA NA NA 5 0
0 4 104 L2 562.237507628 0.07713667 7.830951 60.8057316489 71.6168995577 4.92197361868 15.272484 15.731806 1.1437593 3.28333776240093 2 0
0 4 105 L2 249.514280143 NA NA 80.0626332536 70.1697006149 3.6028430607 NA NA NA NA 2 0
0 4 106 L2 132.070727375 NA NA 52.9959613201 69.3800377437 1.71910473086 NA NA NA NA 2 0
0 4 107 L1 26.8728897687 NA NA 23.5018281273 68.6861314972 0.815788814116 NA NA NA NA 8 0
0 4 108 L1 21.6211449865 NA NA 94.1753625478 68.5482257565 0.774377882427 NA NA NA NA 4 0
0 4 109 L2 127.270206489 NA NA 47.9632819386 71.1936659321 2.38984128055 NA NA NA NA 3 0
0 4 110 L2 28.5775133735 NA NA 43.1774669627 71.8133511601 0.685838231178 NA NA NA NA 4 0
0 4 111 L2 72.1206192767 NA NA 78.7458009837 73.9734897219 1.42861228651 NA NA NA NA 2 0
0 4 112 L1 79.0017836811 NA NA 25.6801664342 72.6493443892 1.20467203854 NA NA NA NA 7 0
0 4 113 L1 61.7299356861 NA NA 46.5709389137 76.4629223269 2.07116146053 NA NA NA NA 4 0
0 4 114 L1 17.5851979223 NA NA 89.1231169922 75.1695994476 0.720885376365 NA NA NA NA 4 0
0 4 115 L2 189.601774035 NA NA 62.0490859648 76.0966044411 2.89931365877 NA NA NA NA 2 0
0 4 116 L2 58.6215044069 NA NA 73.4341332916 77.3324239374 1.24592414745 NA NA NA NA 2 0
0 4 117 L2 48.6569767174 NA NA 56.0088026198 76.9260440417 1.2495960819 NA NA NA NA 3 0
0 4 118 L2 87.6001056873 NA NA 68.1574222135 77.7795638396 1.72213045833 NA NA NA NA 2 0
0 4 119 L1 42.302240191 NA NA 44.6860320904 77.5096662415 1.35658923407 NA NA NA NA 5 0
0 4 120 L2 29.191679231 NA NA 60.8098424453 79.107930292 0.985976475203 NA NA NA NA 3 0
0 4 121 L1 15.8053703351 NA NA 25.9892015583 78.2283118755 0.495987950869 NA NA NA NA 8 0
0 4 122 L1 67.207292416 NA NA 35.609282569 79.1969134483 1.12172889359 NA NA NA NA 6 0
0 4 123 L1 38.0156131849 NA NA 42.0793328981 79.6258104583 0.951741866615 NA NA NA NA 6 0
0 4 124 L1 30.5453509171 NA NA 30.1859838695 80.4403385125 0.625082042276 NA NA NA NA 7 0
0 4 125 L1 44.1948737521 NA NA 50.4908763486 80.6416603403 1.07319359176 NA NA NA NA 4 0
0 4 126 L1 129.125238058 NA NA 56.9516383086 81.4820320462 1.88484754536 NA NA NA NA 4 0
0 4 127 L1 12.9476189977 NA NA 38.7526811133 82.1102382962 0.363276363627 NA NA NA NA 7 0
0 4 128 L1 80.3429213701 NA NA 71.160159929 82.0458207832 1.79554144382 NA NA NA NA 3 0
0 4 129 L1 6.6806204509 NA NA 34.2505591088 83.1531483865 0.248612561692 NA NA NA NA 7 0
0 4 130 L1 152.212860705 NA NA 51.1749685944 8.6793351614 1.59873845231 NA NA NA NA 6 0
0 4 131 L1 99.870888842 NA NA 42.8644109908 9.57386423758 1.72382856362 NA NA NA NA 7 0
0 4 132 L1 102.427824249 NA NA 29.7416401065 75.5701493233 1.56106555406 NA NA NA NA 7 0
0 4 133 L1 147.199261867 NA NA 65.4361755215 82.2497054398 2.11164083716 NA NA NA NA 3 0
0 4 134 L1 135.291964629 NA NA 75.2844845655 16.1940581128 2.15701044848 NA NA NA NA 5 0
0 4 135 L1 149.179633408 NA NA 98.143038536 46.3816486292 2.40805650286 NA NA NA NA 5 0
0 4 136 L2 101.613114438 NA NA 29.9883477902 55.7709158789 2.23907628417 NA NA NA NA 6 0
0 4 137 L1 78.2121418642 NA NA 40.3369196595 76.2488721859 1.91663168206 NA NA NA NA 5 0
0 4 138 L1 65.5152028083 NA NA 82.2087571695 78.4337780189 1.39473125798 NA NA NA NA 3 0
0 4 139 L1 136.49522835 NA NA 22.4343669353 53.6448037704 1.86680945783 NA NA NA NA 7 0
0 4 140 L3+ 203.263830867 NA NA 61.0740617525 30.909847407 3.29172251217 NA NA NA NA 3 0
0 4 141 L2 104.170049845 NA NA 29.3280283666 47.4263272043 2.1374139116 NA NA NA NA 6 0
0 4 142 L3+ 116.804318915 NA NA 39.6773281999 54.7505747425 2.54941715548 NA NA NA NA 4 0
0 4 143 L1 121.05334393 NA NA 76.9317227713 80.0540863419 2.1610463233 NA NA NA NA 2 0
0 4 144 L1 161.826436476 NA NA 22.8650725374 8.08353108086 2.41314545014 NA NA NA NA 10 0
0 4 145 L1 213.717184443 NA NA 33.2295878514 23.8189620289 2.60727965755 NA NA NA NA 7 0
0 4 146 L1 139.929543553 NA NA 24.8524582824 34.6355068931 2.12496326052 NA NA NA NA 7 0
0 4 147 L2 137.585686097 NA NA 90.7251980291 44.3740916384 2.8400991402 NA NA NA NA 4 0
0 4 148 L1 72.4089012098 NA NA 34.6790969431 75.299749974 1.82741224465 NA NA NA NA 6 0
0 4 149 L3+ 183.259571506 NA NA 47.1592671343 28.2209634981 2.70378269045 NA NA NA NA 5 0
0 4 150 L1 119.8876822 NA NA 96.3803427026 36.7125502232 2.2450044615 NA NA NA NA 5 0
0 4 151 L3+ 227.178697322 NA NA 80.9994942604 37.1976475181 3.69479880715 NA NA NA NA 3 0
0 4 152 L2 110.261572433 NA NA 91.0200062686 39.6076213431 2.89830314834 NA NA NA NA 4 0
0 4 153 L3+ 224.158004022 NA NA 49.819286635 47.553515385 3.19051632491 NA NA NA NA 2 0
0 4 154 L3+ 245.014575186 NA NA 50.1587447468 59.1886681371 5.3444710233 NA NA NA NA 2 0
0 4 155 L2 195.718364617 NA NA 38.4747265873 62.7482094605 3.10763321775 NA NA NA NA 5 0
0 4 156 L1 69.4759458899 NA NA 27.4422072316 68.3616450821 1.90881063748 NA NA NA NA 7 0
0 4 157 L1 127.39554646 NA NA 45.7232286846 4.78940029073 2.19392888617 NA NA NA NA 7 0
0 4 158 L2 105.561323522 NA NA 48.8004313227 21.5803152683 2.61184523122 NA NA NA NA 5 0
0 4 159 L3+ 246.11756693 NA NA 68.0881715354 26.293816935 3.57869052182 NA NA NA NA 3 0
0 4 160 L3+ 261.308771408 NA NA 45.9373033231 41.782141539 3.84708349201 NA NA NA NA 3 0
0 4 161 L3+ 146.409620051 NA NA 35.8958285682 48.5729000454 2.34363237508 NA NA NA NA 5 0
0 4 162 L1 118.834826445 NA NA 97.6729222134 51.9802548929 2.46744937132 NA NA NA NA 4 0
0 4 163 L1 162.214990386 NA NA 89.9828383105 70.7265459786 2.47729941802 NA NA NA NA 3 0
0 4 164 L1 91.1973628532 NA NA 37.9770015654 73.2252704089 2.56516137847 NA NA NA NA 5 0
0 4 165 L1 206.008776231 NA NA 40.0069869561 5.07390156607 2.14454805133 NA NA NA NA 8 0
0 4 166 L1 185.377817015 NA NA 45.8154896782 13.8598079138 1.95946611077 NA NA NA NA 6 0
0 4 167 L1 192.421923381 NA NA 69.2491876339 14.9869411852 2.88338389056 NA NA NA NA 5 0
0 4 168 L1 255.292452803 NA NA 28.6832378059 29.7378120316 3.31606995514 NA NA NA NA 6 0
0 4 169 L3+ 167.792619092 NA NA 47.4856717491 52.9610543849 3.21030898493 NA NA NA NA 3 0
0 4 170 L1 143.476664731 NA NA 32.433890356 70.9065517878 2.38009848917 NA NA NA NA 6 0
0 4 171 L3+ 146.008532144 NA NA 70.6067384595 34.7337050854 3.46048017008 NA NA NA NA 2 0
0 4 172 L1 145.870658176 NA NA 92.9448425485 64.9989350546 2.95256181111 NA NA NA NA 3 0
0 4 173 L1 77.7483839717 NA NA 27.8946935031 65.6079235596 2.33672853782 NA NA NA NA 7 0
0 4 174 L1 238.033138805 NA NA 27.8325105434 4.61109044653 3.01261974772 NA NA NA NA 9 0
0 4 175 L1 154.406310196 NA NA 61.5243557773 14.1282014539 2.31601720537 NA NA NA NA 5 0
0 4 176 L2 255.618336727 NA NA 40.4907405038 25.8068668299 3.22599368429 NA NA NA NA 6 0
0 4 177 L3+ 112.780905848 NA NA 51.3118026717 41.1509070266 3.37987786819 NA NA NA NA 3 0
0 4 178 L1 93.7793662545 NA NA 86.0232261488 74.8827619507 2.47443234039 NA NA NA NA 3 0
0 4 179 L3+ 291.390364432 NA NA 57.7032251161 24.7789305762 3.69039590921 NA NA NA NA 4 0
0 4 180 L2 108.093190935 NA NA 84.4939337436 29.2244723214 3.2127435357 NA NA NA NA 5 0
0 4 181 L2 217.790733499 NA NA 34.899919234 30.8239958244 2.98547230379 NA NA NA NA 6 0
0 4 182 L1 190.328745867 NA NA 93.9684030543 31.9452635077 2.69009117055 NA NA NA NA 5 0
0 4 183 L2 158.44225726 NA NA 53.5396885741 73.1536955981 4.56562817763 NA NA NA NA 3 0
0 4 184 L1 216.712809749 NA NA 50.7699560344 77.1476316952 3.45103312437 NA NA NA NA 3 0
0 4 185 L3+ 223.744382118 NA NA 65.9140716635 33.2001475382 3.56692334405 NA NA NA NA 2 0
0 4 186 L3+ 218.592909313 NA NA 39.1447099708 43.9198494699 3.93593002565 NA NA NA NA 4 0
0 4 187 L1 126.555768654 NA NA 27.3156591052 61.8432622036 2.89042467744 NA NA NA NA 7 0
0 4 188 L2 203.777724748 NA NA 73.8370424293 23.2460153285 4.01892489484 NA NA NA NA 4 0
0 4 189 L2 134.966080704 NA NA 79.2045068239 24.529228222 3.5849651859 NA NA NA NA 5 0
0 4 190 L3+ 250.028174024 NA NA 63.4898549007 25.8674770852 4.19756859017 NA NA NA NA 3 0
0 4 191 L1 202.637131013 NA NA 94.9840410988 59.8265757992 3.1830219606 NA NA NA NA 3 0
0 4 192 L2 104.044709874 NA NA 42.3525069166 63.2940958595 5.01033986679 NA NA NA NA 4 0
0 4 193 L3+ 125.565582884 NA NA 73.676422197 28.6060318357 5.03273620497 NA NA NA NA 4 0
0 4 194 L3+ 129.777005907 NA NA 50.7607738212 35.7662067988 4.3156459487 NA NA NA NA 4 0
0 4 195 L2 122.407015616 NA NA 35.1285747752 57.2961028364 4.05000091993 NA NA NA NA 5 0
0 4 196 L3+ 162.678748278 NA NA 40.0556746799 50.3345840196 4.1426449456 NA NA NA NA 4 0
0 4 197 L2 113.20706175 NA NA 30.8781015827 51.0435662079 4.20629068471 NA NA NA NA 6 0
0 4 198 L3+ 154.920204077 NA NA 44.6057862245 57.9409037917 4.66465725954 NA NA NA NA 3 0
0 4 199 L1 229.372146813 NA NA 40.0203663628 19.8014824445 3.54383651521 NA NA NA NA 7 0
0 4 200 L2 174.435637552 NA NA 53.1873675483 20.1846841345 3.97390985431 NA NA NA NA 5 0
0 4 201 L1 256.495716524 NA NA 24.8667187273 39.6976507464 3.84119576128 NA NA NA NA 7 0
0 4 202 L1 183.67319341 NA NA 25.1230784339 57.5264205858 3.56755783017 NA NA NA NA 7 0
0 4 203 L1 88.2017375478 NA NA 90.6509819945 65.8233675792 5.18364069873 NA NA NA NA 3 0
0 4 204 L1 28.1012214839 NA NA 65.0274711039 80.6311956289 4.82810043509 NA NA NA NA 3 0
0 4 205 L3+ 260.406323617 NA NA 45.3391923342 33.9652186513 4.51439237356 NA NA NA NA 4 0
0 4 206 L2 164.132691941 NA NA 34.3423830053 36.1970708087 4.22519411047 NA NA NA NA 5 0
0 4 207 L3+ 62.3064995524 NA NA 42.176096206 38.9380882348 4.22128952458 NA NA NA NA 4 0
0 4 208 L1 194.778314835 NA NA 36.3885290827 68.2243577461 4.28396910765 NA NA NA NA 5 0
0 4 209 L1 140.831991344 NA NA 42.3437408749 72.8503600004 4.52784455865 NA NA NA NA 4 0
0 4 210 L1 175.726639253 NA NA 54.4477061954 13.9216315 3.41648790082 NA NA NA NA 5 0
0 4 211 L2 110.66266034 NA NA 87.0502921531 36.988940645 5.12810286002 NA NA NA NA 4 0
0 4 212 L2 110.111164467 NA NA 88.2890584064 50.6516106983 6.34733944156 NA NA NA NA 3 0
0 4 213 L1 90.7210709636 NA NA 96.6394639845 54.9618478744 4.28971175313 NA NA NA NA 4 0
0 4 214 L1 127.169934512 NA NA 81.2020896324 76.6109330342 4.73439421722 NA NA NA NA 3 0
0 4 215 L1 244.763895244 NA NA 86.1571267375 24.6241591599 4.49566615106 NA NA NA NA 6 0
0 4 216 L3+ 135.868528495 NA NA 54.4714966914 29.4261588058 4.9046492606 NA NA NA NA 4 0
0 4 217 L2 108.895366749 NA NA 88.9044736988 46.4030940337 6.5143927832 NA NA NA NA 3 0
0 4 218 L1 106.438703319 NA NA 31.5123916716 63.9342594006 4.72556578167 NA NA NA NA 6 0
0 4 219 L1 66.8814084915 NA NA 32.0492696411 67.5487976987 3.73988698346 NA NA NA NA 6 0
0 4 220 L3+ 192.559797349 NA NA 76.9450508875 41.9251852841 6.43842466003 NA NA NA NA 2 0
0 4 221 L2 136.219480413 NA NA 32.757187235 46.5149862781 5.32880173872 NA NA NA NA 5 0
0 4 222 L3+ 202.185907117 NA NA 77.0993310691 34.3318042843 5.14542847939 NA NA NA NA 3 0
0 4 223 L1 117.255542811 NA NA 85.3513752715 72.7507511277 5.54520026154 NA NA NA NA 3 0
0 4 224 L1 103.794029932 NA NA 73.7903955688 79.515605509 5.42867951288 NA NA NA NA 2 0
0 4 225 L2 226.664803441 NA NA 64.8989224433 21.0663110847 5.32202181405 NA NA NA NA 4 0
0 4 226 L3+ 198.187562044 NA NA 72.0749857418 33.2070444719 6.65720728212 NA NA NA NA 3 0
0 4 227 L1 165.38609165 NA NA 95.6155192437 41.7238448822 5.25693108825 NA NA NA NA 5 0
0 4 228 L3+ 152.150190719 NA NA 42.8803270978 47.133488413 6.69636879668 NA NA NA NA 3 0
0 4 229 L2 165.110343714 NA NA 48.9268073161 68.61574613 6.26157631157 NA NA NA NA 3 0
0 4 230 L1 111.702982098 NA NA 69.68284898 79.8797685503 6.37674351472 NA NA NA NA 2 0
0 4 231 L1 102.503028232 NA NA 64.3365689001 16.118899292 5.2868635086 NA NA NA NA 5 0
0 4 232 L1 223.343294211 NA NA 48.7591311569 17.2421946276 5.27147858523 NA NA NA NA 6 0
0 4 233 L1 183.848669369 NA NA 78.8026235056 19.6593423821 4.84038547446 NA NA NA NA 5 0
0 4 234 L3+ 156.248807769 NA NA 54.7852230002 39.2423478758 6.60058600367 NA NA NA NA 3 0
0 4 235 L2 160.961590676 NA NA 35.0359037436 53.6023531627 5.93607562089 NA NA NA NA 5 0
0 4 236 L1 122.256607651 NA NA 56.5770959022 78.5302664891 5.80824125718 NA NA NA NA 3 0
0 4 237 L1 147.951301693 NA NA 90.7724913762 29.7551730896 5.32259198023 NA NA NA NA 6 0
0 4 238 L1 195.217004733 NA NA 25.6264819429 44.965343209 5.21098177476 NA NA NA NA 6 0
0 4 239 L2 114.811413378 NA NA 80.5849049547 30.0307177522 6.58296026604 NA NA NA NA 4 0
0 4 240 L1 189.53910405 NA NA 95.2384693351 47.7290674524 6.53780042111 NA NA NA NA 4 0
0 4 241 L2 131.080541605 NA NA 39.2500734414 57.6821216538 6.66346807405 NA NA NA NA 4 0
0 4 242 L1 187.884616433 NA NA 60.9625477822 79.5103632662 6.5160451216 NA NA NA NA 3 0
0 4 243 L3+ 212.777134661 NA NA 73.5094668508 46.5611212727 8.19956617769 NA NA NA NA 2 0
0 4 244 L3+ 209.104673513 NA NA 52.7918538542 54.8931637943 7.61759470681 NA NA NA NA 2 0
0 4 245 L2 114.2849855 NA NA 45.0040488583 63.4869376782 7.61600171204 NA NA NA NA 3 0
0 4 246 L3+ 114.310053494 NA NA 62.5780583339 36.3819119967 7.81669354958 NA NA NA NA 3 0
0 4 247 L3+ 241.993881886 NA NA 60.162005997 40.5925830458 8.55765716154 NA NA NA NA 2 0
0 4 248 L2 167.917959063 NA NA 85.9824721859 55.9473749276 7.96355588463 NA NA NA NA 2 0
0 4 249 L2 223.731848121 NA NA 47.4215938667 25.9766688619 6.73030454835 NA NA NA NA 5 0
0 4 250 L1 142.849964876 NA NA 45.8934733544 73.2047687685 6.78590643597 NA NA NA NA 4 0
0 4 251 L1 105.160235615 NA NA 77.5732285602 76.9199849493 6.73854064402 NA NA NA NA 2 0
0 4 252 L3+ 158.542529237 NA NA 73.6734952554 40.11341503 8.65166377154 NA NA NA NA 2 0
0 4 253 L3+ 111.853390063 NA NA 48.0050555177 48.4002162029 8.3529146772 NA NA NA NA 3 0
0 4 254 L1 205.758096289 NA NA 26.3461626093 51.2552920581 6.29502887151 NA NA NA NA 6 0
