t plant id layer m.vol n.vol expr m.x m.y m.z n.x n.y n.z d2t circ age
0 1 94 L3+ 67.8422701268 NA NA 88.8721360929 55.6034737168 1.61605271039 NA NA NA NA 2 0
0 1 95 L3+ 202.935128276 NA NA 44.8225712755 55.6733864938 3.18671972732 NA NA NA NA 2 0
0 1 96 L3+ 147.411679569 NA NA 84.8174056317 57.2826130364 2.3076136627 NA NA NA NA 2 0
0 1 97 L1 111.011396487 NA NA 99.7853661233 57.9323265172 1.82083617428 NA NA NA NA 0 0
0 1 98 L3+ 83.3325076283 NA NA 27.0507786481 57.5234295484 1.91360462562 NA NA NA NA 2 0
0 1 99 L3+ 64.2211756459 NA NA 79.8542472509 57.6815868547 1.27323897633 NA NA NA NA 3 0
0 1 100 L3+ 83.4863449755 NA NA 22.0428551766 57.9940262469 1.61726863057 NA NA NA NA 2 0
0 1 101 L3+ 76.0429840981 NA NA 36.5307034851 57.7914899903 1.1372872 NA NA NA NA 2 0
0 1 102 L3+ 31.0514768555 NA NA 54.0033869172 58.1885682075 1.0059968937 NA NA NA NA 3 0
0 1 103 L2 6.16532753114 NA NA 96.7168154666 59.225880133 0.474088291747 NA NA NA NA 1 0
0 1 104 L2 65.9252201075 NA NA 16.7347749492 59.2883548484 1.18150597941 NA NA NA NA 1 0
0 1 105 L3+ 72.2325513438 NA NA 65.0360525513 59.8153677202 1.0015857217 NA NA NA NA 3 0
0 1 106 L3+ 117.969578038 NA NA 42.4320564815 59.4155430521 1.71122366127 NA NA NA NA 3 0
0 1 107 L3+ 134.359172339 NA NA 70.8668327839 59.8052198863 2.81811912351 NA NA NA NA 2 0
0 1 108 L1 55.3104431489 NA NA 11.0248370236 60.0670907491 0.965546055659 NA NA NA NA 0 0
0 1 109 L3+ 170.487281653 NA NA 50.8919144315 61.2574371959 1.59822989611 NA NA NA NA 3 0
0 1 110 L3+ 57.4878332942 NA NA 88.9420646237 61.4445807194 0.935337160257 NA NA NA NA 2 0
0 1 111 L3+ 21.2768884856 NA NA 36.599950197 61.9403600381 0.857535626587 NA NA NA NA 3 0
0 1 112 L3+ 174.87756287 NA NA 29.576140451 64.7470245809 2.34819734588 NA NA NA NA 2 0
0 1 113 L3+ 201.444089372 NA NA 83.2113354883 64.9089373387 2.27281957041 NA NA NA NA 2 0
0 1 114 L3+ 67.8422701268 NA NA 35.3417662626 64.9543177964 1.43973815941 NA NA NA NA 3 0
0 1 115 L3+ 158.854811474 NA NA 48.1455676827 66.1217618873 3.06753603796 NA NA NA NA 2 0
0 1 116 L1 120.750483931 NA NA 11.8917034653 67.3363874475 1.44713135064 NA NA NA NA 0 0
0 1 117 L3+ 99.5327636554 NA NA 62.244138897 67.1143452413 1.19941092415 NA NA NA NA 3 0
0 1 118 L3+ 180.380206444 NA NA 40.5217270202 67.6572868267 2.03717017029 NA NA NA NA 2 0
0 1 119 L2 11.7389729576 NA NA 93.3834516856 67.2213121748 0.554112142422 NA NA NA NA 1 0
0 1 120 L3+ 27.8208925638 NA NA 73.6127962955 67.4191404693 0.71748673788 NA NA NA NA 3 0
0 1 121 L3+ 11.6206365366 NA NA 85.3577260772 68.3281419574 0.883468470199 NA NA NA NA 2 0
0 1 122 L3+ 9.3959118229 NA NA 28.1364062229 68.9052870321 0.653058314719 NA NA NA NA 2 0
0 1 123 L1 133.838492087 NA NA 96.1596942633 69.7163196904 2.16955107352 NA NA NA NA 0 0
0 1 124 L3+ 224.141014909 NA NA 33.2253202222 70.4692627813 2.36260861683 NA NA NA NA 2 0
0 1 125 L3+ 103.272194557 NA NA 47.4117086974 70.3735515961 1.64056030839 NA NA NA NA 2 0
0 1 126 L3+ 50.5059844586 NA NA 68.734103188 71.6920311917 0.889007267776 NA NA NA NA 2 0
0 1 127 L2 260.304625149 NA NA 24.5056945357 70.783372396 2.26892089058 NA NA NA NA 1 0
0 1 128 L3+ 116.537707345 NA NA 76.1563645778 72.2057723884 1.52430145763 NA NA NA NA 2 0
0 1 129 L3+ 135.530702906 NA NA 83.7032848684 72.2158738675 1.65780738012 NA NA NA NA 2 0
0 1 130 L2 40.6603942361 NA NA 90.7056863188 71.5883340395 1.04330946471 NA NA NA NA 1 0
0 1 131 L3+ 126.998646956 NA NA 62.1867358253 72.5078368043 1.56387351528 NA NA NA NA 2 0
0 1 132 L3+ 37.0156324711 NA NA 56.5574429781 72.4146575124 1.03508179318 NA NA NA NA 2 0
0 1 133 L2 197.503486554 NA NA 44.837053406 74.3220247601 2.10934578383 NA NA NA NA 1 0
0 1 134 L1 147.873191611 NA NA 94.0348854543 75.2691203185 1.88050968763 NA NA NA NA 0 0
0 1 135 L2 216.886992305 NA NA 52.4376771603 75.5849437534 2.27262853825 NA NA NA NA 1 0
0 1 136 L3+ 10.2597676958 NA NA 68.1291089114 75.0316520332 0.494243868469 NA NA NA NA 2 0
0 1 137 L1 100.63329237 NA NA 19.6966418973 75.0057136626 1.79001224729 NA NA NA NA 0 0
0 1 138 L2 16.0464186799 NA NA 89.6753020792 75.2429001892 0.79445650359 NA NA NA NA 1 0
0 1 139 L2 17.0877791842 NA NA 28.6885883992 76.2695653816 0.625267861809 NA NA NA NA 1 0
0 1 140 L2 149.920411693 NA NA 72.4181117777 77.5692861774 1.88278772877 NA NA NA NA 1 0
0 1 141 L2 125.696946326 NA NA 80.0026823475 77.5755632818 1.74690833905 NA NA NA NA 1 0
0 1 142 L2 16.6972689951 NA NA 24.3749127281 77.1043824872 0.424334407553 NA NA NA NA 1 0
0 1 143 L2 151.849295354 NA NA 86.0729919958 77.1699411941 2.16673675481 NA NA NA NA 1 0
0 1 144 L1 99.1422534663 NA NA 15.3246717255 77.0964991398 1.81491282199 NA NA NA NA 0 0
0 1 145 L2 142.453383532 NA NA 66.1007128598 80.8926258485 1.69444557643 NA NA NA NA 1 0
0 1 146 L2 14.6500489128 NA NA 22.0945821141 80.2465953914 0.387737373122 NA NA NA NA 1 0
0 1 147 L2 193.799556579 NA NA 41.1207482595 81.7241449141 2.36722001979 NA NA NA NA 1 0
0 1 148 L2 132.560458741 NA NA 33.9185553782 82.0662310709 1.64047525206 NA NA NA NA 1 0
0 1 149 L1 43.2401282127 NA NA 17.5357612641 81.8820825126 0.922932738483 NA NA NA NA 0 0
0 1 150 L2 171.138131968 NA NA 80.50366935 82.5142103404 2.40566298667 NA NA NA NA 1 0
0 1 151 L2 213.30139875 NA NA 57.957113497 84.2183766725 2.55380106247 NA NA NA NA 1 0
0 1 152 L1 416.390364373 NA NA 46.6412973178 87.288507862 5.60970845257 NA NA NA NA 0 0
0 1 153 L2 58.1505172515 NA NA 77.0764201808 86.1782759654 1.3305880004 NA NA NA NA 1 0
0 1 154 L1 16.4960970795 NA NA 86.671264539 87.4449139371 0.614615197206 NA NA NA NA 0 0
0 1 155 L1 457.488603367 NA NA 50.5648702595 90.0040922052 4.75248221066 NA NA NA NA 0 0
0 1 156 L1 36.9091296922 NA NA 26.9297626253 88.8989771167 0.588710701906 NA NA NA NA 0 0
0 1 157 L2 171.729814073 NA NA 59.5681209747 88.8882844258 2.45605848641 NA NA NA NA 1 0
0 1 158 L1 137.009908168 NA NA 67.3074940177 90.0864994464 2.55062138017 NA NA NA NA 0 0
0 1 159 L2 132.631460593 NA NA 62.8356303608 91.4786469409 2.55015117234 NA NA NA NA 1 0
0 1 160 L1 297.722601451 NA NA 41.9164611444 92.9025516841 2.55482752337 NA NA NA NA 0 0
0 1 161 L2 206.662725535 NA NA 55.9790581687 93.21714006 2.97880383582 NA NA NA NA 1 0
0 1 162 L1 48.2220915344 NA NA 47.0392995292 97.0274220147 1.09128371339 NA NA NA NA 0 0
0 1 163 L1 92.4444120409 NA NA 51.6801622138 99.808350779 1.53584470916 NA NA NA NA 0 0
0 1 164 L3+ 362.452623707 NA NA 55.0514128704 66.6523710941 3.62282754597 NA NA NA NA 2 0
0 1 165 L3+ 303.189744099 NA NA 47.769373571 38.27297351 2.5966052317 NA NA NA NA 3 0
0 1 166 L3+ 344.512822292 NA NA 74.059535274 56.6937812098 4.21592247255 NA NA NA NA 2 0
0 1 167 L2 109.981869625 NA NA 93.8850498539 61.7708429829 1.94426511728 NA NA NA NA 1 0
0 1 168 L1 135.696373896 NA NA 81.6405687293 88.9732803876 2.04333353627 NA NA NA NA 0 0
0 1 169 L3+ 221.206271669 NA NA 37.543192024 34.1686661932 3.81598600626 NA NA NA NA 2 0
0 1 170 L2 148.393871863 NA NA 91.1752309585 36.5766895382 2.36369504378 NA NA NA NA 1 0
0 1 171 L3+ 220.53175407 NA NA 80.2902200503 39.495073178 3.70254164186 NA NA NA NA 2 0
0 1 172 L3+ 212.106200899 NA NA 73.329547064 63.0531410785 3.07053997381 NA NA NA NA 2 0
0 1 173 L1 155.671561751 NA NA 57.0062616224 98.1744395728 2.62742769447 NA NA NA NA 0 0
0 1 174 L2 147.896858895 NA NA 47.4465503836 17.5963196882 2.1113808398 NA NA NA NA 1 0
0 1 175 L3+ 252.920432482 NA NA 56.3808094994 24.4168690105 2.70423007692 NA NA NA NA 2 0
0 1 176 L1 171.386638452 NA NA 93.1749428523 30.6467230487 2.23373011169 NA NA NA NA 0 0
0 1 177 L1 199.030026384 NA NA 99.1850375885 48.1073901876 2.44593210509 NA NA NA NA 0 0
0 1 178 L3+ 215.040944138 NA NA 25.3354444693 63.1908824228 2.75832713816 NA NA NA NA 2 0
0 1 179 L1 108.112154174 NA NA 98.5288181644 63.7063381378 2.0123624558 NA NA NA NA 0 0
0 1 180 L1 257.642055678 NA NA 42.3293011668 13.6473466215 2.40747333428 NA NA NA NA 0 0
0 1 181 L3+ 288.303022344 NA NA 59.3305016204 49.3450647904 4.8001191104 NA NA NA NA 3 0
0 1 182 L2 255.736839301 NA NA 22.7594176209 53.3443132881 3.11907021494 NA NA NA NA 1 0
0 1 183 L2 203.609645875 NA NA 93.3668299626 55.8457155926 2.83779023991 NA NA NA NA 1 0
0 1 184 L2 301.769707047 NA NA 58.069134233 78.601784073 3.9328675975 NA NA NA NA 1 0
0 1 185 L1 290.385743353 NA NA 70.4318265907 86.075257929 3.23896731195 NA NA NA NA 0 0
0 1 186 L1 460.423346606 NA NA 34.464491808 90.488959906 3.54852811955 NA NA NA NA 0 0
0 1 187 L2 161.955225703 NA NA 35.3241518456 24.7293650042 2.80087901422 NA NA NA NA 1 0
0 1 188 L1 246.400095688 NA NA 15.049033185 44.1570947363 2.8699008487 NA NA NA NA 0 0
0 1 189 L2 228.578630694 NA NA 89.101126518 67.571560211 2.74721806538 NA NA NA NA 1 0
0 1 190 L1 500.006879412 NA NA 46.2867132453 81.2242166995 7.17181006239 NA NA NA NA 0 0
0 1 191 L1 240.518775567 NA NA 64.8970348301 96.1915215187 2.80321381327 NA NA NA NA 0 0
0 1 192 L1 106.857788112 NA NA 21.8910078169 27.4316363196 2.26211788796 NA NA NA NA 0 0
0 1 193 L3+ 280.788659614 NA NA 59.4087642608 31.2328586079 3.57552099899 NA NA NA NA 2 0
0 1 194 L2 194.888251651 NA NA 19.9524230094 65.7001699675 3.2548218093 NA NA NA NA 1 0
0 1 195 L2 254.577142375 NA NA 32.8364603872 74.8946071645 3.81388699593 NA NA NA NA 1 0
0 1 196 L2 289.155044575 NA NA 37.3490050253 77.5199022345 3.55916852952 NA NA NA NA 1 0
0 1 197 L1 207.775087892 NA NA 89.6916510617 81.0164037488 2.83645685351 NA NA NA NA 0 0
0 1 198 L2 199.373202005 NA NA 74.0506145049 20.4937992863 3.41989867226 NA NA NA NA 1 0
0 1 199 L2 127.495659924 NA NA 25.468340157 33.7123233249 2.72727670738 NA NA NA NA 1 0
0 1 200 L3+ 224.981203497 NA NA 34.4379087158 53.1829147917 3.42653100921 NA NA NA NA 2 0
0 1 201 L1 403.160352512 NA NA 28.9505051363 82.6846547397 3.34479527396 NA NA NA NA 0 0
0 1 202 L2 210.686163847 NA NA 65.2740007522 18.907526844 3.45082512728 NA NA NA NA 1 0
0 1 203 L1 128.501519502 NA NA 88.4318359526 25.8825758938 2.83160824775 NA NA NA NA 0 0
0 1 204 L3+ 132.075279415 NA NA 73.440752506 28.2966511776 3.42717143422 NA NA NA NA 2 0
0 1 205 L3+ 181.59907158 NA NA 33.6860015849 60.3822988596 3.25381206829 NA NA NA NA 2 0
0 1 206 L1 137.648924841 NA NA 85.547522571 22.0118042114 2.9640614051 NA NA NA NA 0 0
0 1 207 L2 275.570023451 NA NA 32.591019192 36.5683228913 4.21229109123 NA NA NA NA 1 0
0 1 208 L3+ 309.804750029 NA NA 76.2788653445 38.2878370928 5.21518730992 NA NA NA NA 2 0
0 1 209 L3+ 247.062779645 NA NA 35.3804156869 42.7990548782 3.10269273244 NA NA NA NA 2 0
0 1 210 L3+ 319.662173894 NA NA 85.2074141805 50.5205974623 4.05253166016 NA NA NA NA 2 0
0 1 211 L3+ 379.753408449 NA NA 59.1703387782 55.3550116365 4.79603168584 NA NA NA NA 3 0
0 1 212 L3+ 425.099924955 NA NA 58.0889446516 60.9842838944 4.70760678369 NA NA NA NA 2 0
0 1 213 L2 203.219135686 NA NA 74.868324968 82.1001414644 3.5293445503 NA NA NA NA 1 0
0 1 214 L3+ 356.606804513 NA NA 57.5756092553 38.4480094525 4.38493759216 NA NA NA NA 2 0
0 1 215 L3+ 342.169761157 NA NA 65.453407695 39.7034523353 4.21715437897 NA NA NA NA 2 0
0 1 216 L3+ 340.524884906 NA NA 43.223741864 62.5975763149 4.1073227952 NA NA NA NA 2 0
0 1 217 L3+ 272.280270948 NA NA 67.0922085622 68.2511288645 3.94047612214 NA NA NA NA 2 0
0 1 218 L1 164.6532961 NA NA 85.370753298 84.3484486986 3.48124191462 NA NA NA NA 0 0
0 1 219 L1 255.062321701 NA NA 23.2560971718 85.9547256694 3.19210460432 NA NA NA NA 0 0
0 1 220 L2 220.117576597 NA NA 29.734910668 31.1154837929 4.03188000645 NA NA NA NA 1 0
0 1 221 L2 220.437084933 NA NA 91.9439010988 49.686878929 4.06052159257 NA NA NA NA 1 0
0 1 222 L2 274.351158315 NA NA 29.2306292467 55.0152509156 4.48422301652 NA NA NA NA 1 0
0 1 223 L2 123.413053402 NA NA 19.8784311207 61.3311821134 3.13463184118 NA NA NA NA 1 0
0 1 224 L3+ 162.416737745 NA NA 71.9164934048 70.4415051158 4.18183867753 NA NA NA NA 2 0
0 1 225 L2 176.841947458 NA NA 64.3761486567 85.018669539 3.95339961012 NA NA NA NA 1 0
0 1 226 L1 208.059095302 NA NA 26.5648438527 24.2333764607 3.25656385283 NA NA NA NA 0 0
0 1 227 L2 269.842540677 NA NA 63.6202532159 24.9444955559 3.79127539491 NA NA NA NA 1 0
0 1 228 L3+ 299.994660733 NA NA 29.8179147616 48.5899743221 4.46632599064 NA NA NA NA 2 0
0 1 229 L1 348.370589615 NA NA 40.9926743314 85.9824050986 5.40862429315 NA NA NA NA 0 0
0 1 230 L1 229.998667745 NA NA 51.2924007939 95.090932097 4.49515584774 NA NA NA NA 0 0
0 1 231 L1 212.331040099 NA NA 49.5651559687 12.3403281229 3.65029196228 NA NA NA NA 0 0
0 1 232 L1 147.24600858 NA NA 80.2009002575 18.7927573321 3.61989085323 NA NA NA NA 0 0
0 1 233 L1 195.148591778 NA NA 20.588356066 32.5564125567 3.21463393984 NA NA NA NA 0 0
0 1 234 L3+ 224.567026024 NA NA 80.5089204735 61.4223895884 4.53753550723 NA NA NA NA 2 0
0 1 235 L3+ 377.079005336 NA NA 77.7735743514 67.1198318164 4.49744292697 NA NA NA NA 2 0
0 1 236 L2 153.387668827 NA NA 39.9824148218 24.5202723205 4.62659937757 NA NA NA NA 1 0
0 1 237 L3+ 87.2257758773 NA NA 48.9657781149 26.0353181673 3.91284815813 NA NA NA NA 2 0
0 1 238 L2 186.226025638 NA NA 79.3676099956 25.8683206358 4.43820895594 NA NA NA NA 1 0
0 1 239 L3+ 307.781197231 NA NA 45.3695276943 32.8950182055 5.34693215774 NA NA NA NA 2 0
0 1 240 L3+ 186.782206817 NA NA 49.9064122433 42.8344407989 5.32323513661 NA NA NA NA 3 0
0 1 241 L2 168.144220518 NA NA 21.9894896679 47.6598652891 4.33993336671 NA NA NA NA 1 0
0 1 242 L3+ 139.412137513 NA NA 76.1683417055 74.3978716043 4.56277216433 NA NA NA NA 2 0
0 1 243 L1 124.809423169 NA NA 70.5342713057 93.0257428253 3.83171285405 NA NA NA NA 0 0
0 1 244 L2 130.726244216 NA NA 53.4803805602 19.752332629 4.90257407885 NA NA NA NA 1 0
0 1 245 L1 120.300805531 NA NA 96.5650624952 41.9640689123 4.17545722144 NA NA NA NA 0 0
0 1 246 L3+ 318.029131285 NA NA 71.1082947072 48.7160676782 5.54293988591 NA NA NA NA 3 0
0 1 247 L1 196.604129755 NA NA 14.7692645536 62.7445460603 4.32180293501 NA NA NA NA 0 0
0 1 248 L3+ 184.65215124 NA NA 67.639341917 63.6147353223 5.18316783795 NA NA NA NA 2 0
0 1 249 L1 277.853916375 NA NA 15.5283857901 70.4254739951 3.53974317765 NA NA NA NA 0 0
0 1 250 L2 231.170198313 NA NA 52.7297634917 70.5524250361 5.20114260326 NA NA NA NA 1 0
0 1 251 L3+ 222.046460258 NA NA 75.0756807889 32.9399010677 5.36746801382 NA NA NA NA 2 0
0 1 252 L3+ 91.9355654308 NA NA 58.6038762275 45.6686721943 6.01049162491 NA NA NA NA 3 0
0 1 253 L1 153.269332406 NA NA 98.472872319 54.3779877764 3.98100096729 NA NA NA NA 0 0
